"","id","stNumber","stName","type","capacity"
"10462",7636866,1854,"queen st e","Ring",1
"10463",7636867,46,"st george st","Ring",1
"10464",7636868,568,"spadina cres","Ring",1
"10465",7636869,510,"spadina ave","Ring",1
"10466",7636870,33,"russell st","Ring",1
"10467",7636871,329,"parliament st","Ring",1
"10468",7636872,1319,"bay st","Ring",1
"10469",7636873,102,"scollard st","Ring",1
"10470",7636874,1310,"bay st","Ring",1
"10471",7636875,138,"oakwood ave","Ring",1
"10472",7636876,966,"st clair ave w","Ring",1
"10473",7636877,163,"lauder ave","Ring",1
"10474",7636878,873,"st clair ave w","Ring",1
"10475",7636879,941,"st clair ave w","Ring",1
"10476",7636880,932,"st clair ave w","Ring",1
"10477",7636882,1177,"st clair ave w","Ring",1
"10478",7636883,669,"st clair ave w","Ring",1
"10479",7636884,666,"st clair ave w","Ring",1
"10480",7636885,100,"greensides ave","Ring",1
"10481",7636886,81,"harbord st","Ring",1
"10482",7636887,195,"harbord st","Ring",1
"10483",7636888,96,"harbord st","Ring",1
"10484",7636889,223,"sorauren ave","Ring",1
"10485",7636890,795,"eglinton ave e","Ring",1
"10486",7636891,2233,"yonge st","Ring",1
"10487",7636892,795,"eglinton ave e","Ring",1
"10488",7636893,573,"st clair ave w","Ring",1
"10489",7636894,559,"st clair ave w","Ring",1
"10490",7636895,20,"orde st","Ring",1
"10491",7636896,310,"bloor st w","Ring",1
"10492",7636897,530,"adelaide st w","Ring",1
"10493",7636899,27,"carlton st","Ring",1
"10494",7636900,2,"college st","Ring",1
"10495",7636901,1,"carlton st","Ring",1
"10496",7636902,777,"bay st","Ring",1
"10497",7636903,30,"carlton st","Ring",1
"10498",7636904,21,"carlton st","Ring",1
"10499",7636905,27,"carlton st","Ring",1
"10500",7636906,99,"gerrard st e","Ring",1
"10501",7636907,165,"dalhousie st","Ring",1
"10502",7636908,83,"gould st","Ring",1
"10503",7636909,40,"college st","Ring",1
"10504",7636910,100,"walton st","Ring",1
"10505",7636911,123,"edward st","Ring",1
"10506",7636912,190,"elizabeth st","Ring",1
"10507",7636913,200,"elizabeth st","Ring",1
"10508",7636914,700,"bay st","Ring",1
"10509",7636915,137,"edward st","Ring",1
"10510",7636916,200,"elizabeth st","Ring",1
"10511",7636917,137,"edward st","Ring",1
"10512",7636918,220,"elizabeth st","Ring",1
"10513",7636919,201,"elizabeth st","Ring",1
"10514",7636920,90,"shuter st","Ring",1
"10515",7636921,67,"college st","Ring",1
"10516",7636922,698,"bay st","Ring",1
"10517",7636923,146,"wellesley st e","Ring",1
"10518",7636924,3037,"dundas st w","Ring",1
"10519",7636925,489,"quebec ave","Ring",1
"10520",7636926,3,"chaplin cres","Ring",1
"10521",7636927,807,"king st w","Ring",1
"10522",7636928,481,"dundas st w","Ring",1
"10523",7636929,280,"richmond st w","Ring",1
"10524",7636930,235,"adelaide st w","Ring",1
"10525",7636931,200,"king st w","Ring",1
"10526",7636932,22,"the esplanade","Ring",1
"10527",7636933,37,"king st e","Ring",1
"10528",7636934,18,"wellington st w","Ring",1
"10529",7636935,14,"church st","Ring",1
"10530",7636936,22,"the esplanade","Ring",1
"10531",7636937,56,"wellington st e","Ring",1
"10532",7636938,14,"church st","Ring",1
"10533",7636939,93,"front st e","Ring",1
"10534",7636940,6,"king st w","Ring",1
"10535",7636941,26,"wellington st e","Ring",1
"10536",7636942,20,"king st w","Ring",1
"10537",7636943,15,"church st","Ring",1
"10538",7636944,110,"st george st","Ring",1
"10539",7636945,110,"st george st","Ring",1
"10540",7636946,33,"cecil st","Ring",1
"10541",7636947,441,"queen st w","Ring",1
"10542",7636949,100,"torrens ave","Ring",1
"10543",7636950,5,"grange rd","Ring",1
"10544",7636951,40,"mc caul st","Ring",1
"10545",7636952,568,"richmond st w","Ring",1
"10546",7636953,674,"bay st","Ring",1
"10547",7636955,724,"bay st","Ring",1
"10548",7636956,655,"bay st","Ring",1
"10549",7636957,59,"college st","Ring",1
"10550",7636958,694,"bay st","Ring",1
"10551",7636959,777,"bay st","Ring",1
"10552",7636960,711,"bay st","Ring",1
"10553",7636961,696,"bay st","Ring",1
"10554",7636962,717,"bay st","Ring",1
"10555",7636963,674,"bay st","Ring",1
"10556",7636964,249,"queens quay w","Ring",1
"10557",7636965,250,"wellington st w","Ring",1
"10558",7636966,245,"queens quay w","Ring",1
"10559",7636967,1333,"dundas st w","Ring",1
"10560",7636968,1289,"dundas st w","Ring",1
"10561",7636969,1703,"dundas st w","Ring",1
"10562",7636970,1661,"dundas st w","Ring",1
"10563",7636971,1371,"dundas st w","Ring",1
"10564",7636972,1235,"king st w","Ring",1
"10565",7636973,46,"hayden st","Ring",1
"10566",7636974,610,"university ave","Ring",1
"10567",7636975,8,"park rd","Ring",1
"10568",7636976,304,"richmond st w","Ring",1
"10569",7636977,110,"st george st","Ring",1
"10570",7636978,1492,"dundas st w","Ring",1
"10571",7636979,1460,"dundas st w","Ring",1
"10572",7636980,1006,"queen st w","Ring",1
"10573",7636981,5,"brookfield st","Ring",1
"10574",7636982,230,"danforth ave","Ring",1
"10575",7636983,600,"fleet st","Ring",1
"10576",7636984,630,"danforth ave","Ring",1
"10577",7636985,37,"hanna ave","Ring",1
"10578",7636987,572,"college st","Ring",1
"10579",7636989,647,"queen st w","Ring",1
"10580",7636990,25,"dockside dr","Ring",1
"10581",7636991,10,"lower jarvis st","Ring",1
"10582",7636992,516,"mount pleasant rd","Ring",1
"10583",7636993,1355,"yonge st","Ring",1
"10584",7636994,732,"mount pleasant rd","Ring",1
"10585",7636995,1618,"queen st w","Ring",1
"10586",7636997,1496,"queen st w","Ring",1
"10587",7636998,214,"wellington st w","Ring",1
"10588",7636999,56,"dan leckie way","Ring",1
"10589",7637000,15,"bathurst st","Ring",1
"10590",7637001,56,"dan leckie way","Ring",1
"10591",7637002,97,"bathurst st","Ring",1
"10592",7637003,56,"dan leckie way","Ring",1
"10593",7637004,56,"dan leckie way","Ring",1
"10594",7637005,1378,"queen st w","Ring",1
"10595",7637006,1330,"queen st w","Ring",1
"10596",7637007,1366,"queen st w","Ring",1
"10597",7637008,1308,"queen st w","Ring",1
"10598",7637009,535,"wellington st w","Ring",1
"10599",7637010,56,"dan leckie way","Ring",1
"10600",7637011,15,"bathurst st","Ring",1
"10601",7637012,56,"dan leckie way","Ring",1
"10602",7637013,56,"dan leckie way","Ring",1
"10603",7637014,105,"queens wharf rd","Ring",1
"10604",7637015,258,"augusta ave","Ring",1
"10605",7637016,180,"baldwin st","Ring",1
"10606",7637018,1764,"eglinton ave w","Ring",1
"10607",7637019,1664,"eglinton ave w","Ring",1
"10608",7637020,802,"bloor st w","Ring",1
"10609",7637022,292,"harbord st","Ring",1
"10610",7637023,482,"front st e","Ring",1
"10611",7637024,516,"queen st e","Ring",1
"10612",7637026,461,"cherry st","Ring",1
"10613",7637027,162,"bathurst st","Ring",1
"10614",7637028,51,"niagara st","Ring",1
"10615",7637029,154,"bathurst st","Ring",1
"10616",7637030,105,"isabella st","Ring",1
"10617",7637031,133,"bloor st e","Ring",1
"10618",7637032,190,"john st","Ring",1
"10619",7637033,26,"the esplanade","Ring",1
"10620",7637034,49,"wellington st e","Ring",1
"10621",7637035,22,"front st w","Ring",1
"10622",7637036,320,"bay st","Ring",1
"10623",7637037,280,"bay st","Ring",1
"10624",7637038,35,"front st e","Ring",1
"10625",7637039,35,"wellington st e","Ring",1
"10626",7637040,27,"front st e","Ring",1
"10627",7637041,53,"yonge st","Ring",1
"10628",7637042,93,"roncesvalles ave","Ring",1
"10629",7637044,257,"adelaide st w","Ring",1
"10630",7637045,267,"queen st w","Ring",1
"10631",7637047,109,"mc caul st","Ring",1
"10632",7637049,163,"portland st","Ring",1
"10633",7637050,156,"portland st","Ring",1
"10634",7637051,163,"portland st","Ring",1
"10635",7637052,272,"queen st w","Ring",1
"10636",7637053,207,"beverley st","Ring",1
"10637",7637054,272,"queen st w","Ring",1
"10638",7637055,155,"college st","Ring",1
"10639",7637056,129,"college st","Ring",1
"10640",7637057,40,"university ave","Ring",1
"10641",7637058,57,"roncesvalles ave","Ring",1
"10642",7637059,113,"roncesvalles ave","Ring",1
"10643",7637061,256,"roncesvalles ave","Ring",1
"10644",7637062,769,"st clair ave w","Ring",1
"10645",7637064,533,"st clair ave w","Ring",1
"10646",7637065,2290,"yonge st","Ring",1
"10647",7637067,75,"eglinton ave e","Ring",1
"10648",7637068,1178,"bloor st w","Ring",1
"10649",7637069,1249,"bloor st w","Ring",1
"10650",7637070,1270,"bloor st w","Ring",1
"10651",7637071,1568,"dupont st","Ring",1
"10652",7637072,1268,"bloor st w","Ring",1
"10653",7637073,1204,"bloor st w","Ring",1
"10654",7637074,1572,"dupont st","Ring",1
"10655",7637076,1230,"bloor st w","Ring",1
"10656",7637077,1254,"bloor st w","Ring",1
"10657",7637079,1340,"bloor st w","Ring",1
"10658",7637080,1580,"bayview ave","Ring",1
"10659",7637081,1530,"bayview ave","Ring",1
"10660",7637083,172,"eglinton ave e","Ring",1
"10661",7637084,1572,"bayview ave","Ring",1
"10662",7637086,750,"spadina ave","Ring",1
"10663",7637087,14,"madison ave","Ring",1
"10664",7637088,698,"spadina ave","Ring",1
"10665",7637089,3,"madison ave","Ring",1
"10666",7637090,720,"spadina ave","Ring",1
"10667",7637091,59,"bathurst st","Ring",1
"10668",7637092,125,"queens wharf rd","Ring",1
"10669",7637093,104,"bathurst st","Ring",1
"10670",7637094,562,"dundas st w","Ring",1
"10671",7637095,272,"augusta ave","Ring",1
"10672",7637096,417,"queen st w","Ring",1
"10673",7637097,369,"queen st w","Ring",1
"10674",7637098,75,"sumach st","Ring",1
"10675",7637099,500,"queen st e","Ring",1
"10676",7637100,471,"queen st e","Ring",1
"10677",7637101,513,"annette st","Ring",1
"10678",7637102,72,"bathurst st","Ring",1
"10679",7637103,106,"bathurst st","Ring",1
"10680",7637104,56,"bathurst st","Ring",1
"10681",7637105,158,"bathurst st","Ring",1
"10682",7637106,162,"bathurst st","Ring",1
"10683",7637107,66,"bathurst st","Ring",1
"10684",7637108,56,"bathurst st","Ring",1
"10685",7637109,75,"queens wharf rd","Ring",1
"10686",7637110,59,"isabella st","Ring",1
"10687",7637111,66,"isabella st","Ring",1
"10688",7637112,243,"bloor st e","Ring",1
"10689",7637113,243,"bloor st e","Ring",1
"10690",7637114,20,"sunlight park rd","Ring",1
"10691",7637115,2656,"yonge st","Ring",1
"10692",7637116,2355,"yonge st","Ring",1
"10693",7637118,1429,"bathurst st","Ring",1
"10694",7637119,1,"ellsworth ave","Ring",1
"10695",7637120,1,"ted rogers way","Ring",1
"10696",7637121,637,"yonge st","Ring",1
"10697",7637122,175,"bloor st e","Ring",1
"10698",7637123,1015,"broadview ave","Ring",1
"10699",7637124,257,"king st e","Ring",1
"10700",7637125,277,"king st e","Ring",1
"10701",7637126,678,"queen st e","Ring",1
"10702",7637127,730,"queen st e","Ring",1
"10703",7637128,728,"queen st e","Ring",1
"10704",7637129,704,"queen st e","Ring",1
"10705",7637130,556,"st clair ave w","Ring",1
"10706",7637132,677,"queen st e","Ring",1
"10707",7637133,359,"bay st","Ring",1
"10708",7637134,59,"widmer st","Ring",1
"10709",7637135,59,"widmer st","Ring",1
"10710",7637136,173,"king st w","Ring",1
"10711",7637137,287,"king st w","Ring",1
"10712",7637138,55,"john st","Ring",1
"10713",7637139,311,"king st e","Ring",1
"10714",7637140,20,"sunlight park rd","Ring",1
"10715",7637141,227,"front st e","Ring",1
"10716",7637142,20,"sunlight park rd","Ring",1
"10717",7637143,20,"sunlight park rd","Ring",1
"10718",7637144,1132,"dupont st","Ring",1
"10719",7637145,1006,"dufferin st","Ring",1
"10720",7637146,8,"queen st w","Ring",1
"10721",7637147,10,"temperance st","Ring",1
"10722",7637148,359,"bay st","Ring",1
"10723",7637150,226,"roncesvalles ave","Ring",1
"10724",7637151,28,"roncesvalles ave","Ring",1
"10725",7637152,183,"roncesvalles ave","Ring",1
"10726",7637153,189,"roncesvalles ave","Ring",1
"10727",7637154,1871,"gerrard st e","Ring",1
"10728",7637155,1289,"gerrard st e","Ring",1
"10729",7637156,242,"coxwell ave","Ring",1
"10730",7637157,281,"woodfield rd","Ring",1
"10731",7637158,12,"queens quay w","Ring",1
"10732",7637159,49,"harbour sq","Ring",1
"10733",7637160,88,"queens quay w","Ring",1
"10734",7637161,8,"bay st","Ring",1
"10735",7637162,83,"queens quay w","Ring",1
"10736",7637163,8,"bay st","Ring",1
"10737",7637164,8,"bay st","Ring",1
"10738",7637166,51,"dockside dr","Ring",1
"10739",7637167,51,"dockside dr","Ring",1
"10740",7637168,51,"dockside dr","Ring",1
"10741",7637169,1928,"gerrard st e","Ring",1
"10742",7637170,283,"coxwell ave","Ring",1
"10743",7637171,180,"main st","Ring",1
"10744",7637172,1966,"gerrard st e","Ring",1
"10745",7637174,1927,"gerrard st e","Ring",1
"10746",7637175,1528,"danforth ave","Ring",1
"10747",7637176,914,"danforth ave","Ring",1
"10748",7637177,1549,"danforth ave","Ring",1
"10749",7637178,962,"danforth ave","Ring",1
"10750",7637179,1388,"danforth ave","Ring",1
"10751",7637180,921,"danforth ave","Ring",1
"10752",7637181,990,"danforth ave","Ring",1
"10753",7637182,640,"dundas st e","Ring",1
"10754",7637183,19,"sackville st","Ring",1
"10755",7637184,7,"oak st","Ring",1
"10756",7637185,640,"dundas st e","Ring",1
"10757",7637186,199,"queen st e","Ring",1
"10758",7637187,120,"sherbourne st","Ring",1
"10759",7637188,255,"queens quay e","Ring",1
"10760",7637189,1383,"queen st e","Ring",1
"10761",7637190,1235,"queen st e","Ring",1
"10762",7637191,1318,"queen st e","Ring",1
"10763",7637192,1399,"queen st e","Ring",1
"10764",7637195,773,"yonge st","Ring",1
"10765",7637196,100,"bloor st e","Ring",1
"10766",7637197,120,"bloor st e","Ring",1
"10767",7637200,2198,"yonge st","Ring",1
"10768",7637201,225,"king st w","Ring",1
"10769",7637202,431,"eastern ave","Ring",1
"10770",7637203,483,"eastern ave","Ring",1
"10771",7637204,730,"st clarens ave","Ring",1
"10772",7637205,8,"emerson ave","Ring",1
"10773",7637206,2,"king st w","Ring",1
"10774",7637207,176,"yonge st","Ring",1
"10775",7637208,1,"queen st w","Ring",1
"10776",7637209,146,"yonge st","Ring",1
"10777",7637210,215,"king st w","Ring",1
"10778",7637211,90,"simcoe st","Ring",1
"10779",7637212,259,"richmond st w","Ring",1
"10780",7637213,121,"bremner blvd","Ring",1
"10781",7637214,164,"front st w","Ring",1
"10782",7637215,146,"front st w","Ring",1
"10783",7637216,50,"simcoe st","Ring",1
"10784",7637217,300,"king st w","Ring",1
"10785",7637218,370,"king st w","Ring",1
"10786",7637219,321,"king st w","Ring",1
"10787",7637220,312,"adelaide st w","Ring",1
"10788",7637221,251,"queens quay w","Ring",1
"10789",7637222,254,"queens quay w","Ring",1
"10790",7637223,260,"queens quay w","Ring",1
"10791",7637224,67,"richmond st w","Ring",1
"10792",7637225,390,"bay st","Ring",1
"10793",7637226,89,"yonge st","Ring",1
"10794",7637227,2,"king st e","Ring",1
"10795",7637228,215,"king st w","Ring",1
"10796",7637229,200,"king st w","Ring",1
"10797",7637230,212,"king st w","Ring",1
"10798",7637231,259,"richmond st w","Ring",1
"10799",7637232,137,"bremner blvd","Ring",1
"10800",7637233,225,"wellington st w","Ring",1
"10801",7637234,412,"richmond st w","Ring",1
"10802",7637235,338,"adelaide st w","Ring",1
"10803",7637236,330,"adelaide st w","Ring",1
"10804",7637237,50,"john st","Ring",1
"10805",7637238,277,"wellington st w","Ring",1
"10806",7637239,9,"mercer st","Ring",1
"10807",7637240,2,"king st w","Ring",1
"10808",7637241,3,"king st e","Ring",1
"10809",7637242,2,"king st w","Ring",1
"10810",7637243,756,"yonge st","Ring",1
"10811",7637244,624,"yonge st","Ring",1
"10812",7637245,632,"yonge st","Ring",1
"10813",7637247,519,"church st","Ring",1
"10814",7637250,100,"queens quay w","Ring",1
"10815",7637251,211,"queens quay w","Ring",1
"10816",7637252,211,"queens quay w","Ring",1
"10817",7637253,280,"richmond st w","Ring",1
"10818",7637254,1145,"danforth ave","Ring",1
"10819",7637255,15,"brunel crt","Ring",1
"10820",7637256,600,"queens quay w","Ring",1
"10821",7637257,600,"fleet st","Ring",1
"10822",7637258,1,"fort york blvd","Ring",1
"10823",7637260,363,"bremner blvd","Ring",1
"10824",7637261,600,"fleet st","Ring",1
"10825",7637262,11,"spadina ave","Ring",1
"10826",7637263,441,"queens quay w","Ring",1
"10827",7637264,542,"queens quay w","Ring",1
"10828",7637265,600,"fleet st","Ring",1
"10829",7637267,53,"donlands ave","Ring",1
"10830",7637269,53,"donlands ave","Ring",1
"10831",7637270,201,"carlaw ave","Ring",1
"10832",7637272,1456,"danforth ave","Ring",1
"10833",7637273,1299,"danforth ave","Ring",1
"10834",7637274,1368,"danforth ave","Ring",1
"10835",7637275,1522,"danforth ave","Ring",1
"10836",7637276,901,"danforth ave","Ring",1
"10837",7637278,1510,"danforth ave","Ring",1
"10838",7637279,1574,"dundas st w","Ring",1
"10839",7637280,1679,"dundas st w","Ring",1
"10840",7637281,1479,"dundas st w","Ring",1
"10841",7637282,1615,"dundas st w","Ring",1
"10842",7637283,1333,"dundas st w","Ring",1
"10843",7637284,150,"geary ave","Ring",1
"10844",7637285,20,"st george st","Ring",1
"10845",7637286,80,"spadina ave","Ring",1
"10846",7637287,339,"queens quay w","Ring",1
"10847",7637288,2010,"eglinton ave w","Ring",1
"10848",7637290,65,"concord ave","Ring",1
"10849",7637291,65,"concord ave","Ring",1
"10850",7637292,259,"ossington ave","Ring",1
"10851",7637293,234,"danforth ave","Ring",1
"10852",7637294,169,"walnut ave","Ring",1
"10853",7637295,246,"carlton st","Ring",1
"10854",7637296,520,"sherbourne st","Ring",1
"10855",7637297,443,"spadina rd","Ring",1
"10856",7637298,49,"st clair ave w","Ring",1
"10857",7637299,8,"queen st w","Ring",1
"10858",7637300,158,"yonge st","Ring",1
"10859",7637301,8,"queen st w","Ring",1
"10860",7637302,1,"adelaide st e","Ring",1
"10861",7637303,50,"vaughan rd","Ring",1
"10862",7637304,1433,"bathurst st","Ring",1
"10863",7637305,770,"st clair ave w","Ring",1
"10864",7637308,743,"st clair ave w","Ring",1
"10865",7637309,100,"greensides ave","Ring",1
"10866",7637310,5,"roehampton ave","Ring",1
"10867",7637311,573,"st clair ave w","Ring",1
"10868",7637312,1334,"bloor st w","Ring",1
"10869",7637313,1249,"bloor st w","Ring",1
"10870",7637314,1290,"bloor st w","Ring",1
"10871",7637315,1195,"bloor st w","Ring",1
"10872",7637316,1386,"bloor st w","Ring",1
"10873",7637317,1560,"dupont st","Ring",1
"10874",7637318,1140,"bloor st w","Ring",1
"10875",7637319,1163,"bloor st w","Ring",1
"10876",7637320,1574,"dupont st","Ring",1
"10877",7637321,1215,"bloor st w","Ring",1
"10878",7637322,1820,"bayview ave","Ring",1
"10879",7637323,1500,"bayview ave","Ring",1
"10880",7637324,1818,"bayview ave","Ring",1
"10881",7637325,1530,"bayview ave","Ring",1
"10882",7637326,1660,"bayview ave","Ring",1
"10883",7637327,709,"millwood rd","Ring",1
"10884",7637328,1493,"bayview ave","Ring",1
"10885",7637329,1650,"bayview ave","Ring",1
"10886",7637330,381,"sherbourne st","Ring",1
"10887",7637331,12,"grosvenor st","Ring",1
"10888",7637332,110,"charles st e","Ring",1
"10889",7637333,14,"queen st w","Ring",1
"10890",7637334,14,"duncan st","Ring",1
"10891",7637335,149,"college st","Ring",1
"10892",7637336,230,"college st","Ring",1
"10893",7637337,36,"wagstaff dr","Ring",1
"10894",7637338,230,"jones ave","Ring",1
"10895",7637339,1041,"gerrard st e","Ring",1
"10896",7637340,456,"carlaw ave","Ring",1
"10897",7637341,322,"howland ave","Ring",1
"10898",7637342,331,"carlaw ave","Ring",1
"10899",7637343,1016,"gerrard st e","Ring",1
"10900",7637344,1029,"gerrard st e","Ring",1
"10901",7637345,1246,"shaw st","Ring",1
"10902",7637346,7,"russett ave","Ring",1
